,,coef
ZNF214,cnv_del,0.00012754888
ZNF214,cnv_amp,0.0004597162
ZNF214,methylation,0.0
NEB,mut_important,0.0
NEB,cnv_del,0.0
NEB,cnv_amp,0.0
NEB,methylation,0.0
RINL,mut_important,0.0
RINL,cnv_del,0.0
RINL,cnv_amp,0.0
RINL,methylation,0.0
B3GALNT2,mut_important,0.0
B3GALNT2,cnv_del,-1.3202145e-08
B3GALNT2,cnv_amp,-3.5034532e-06
B3GALNT2,methylation,3.9546437e-09
HFE,mut_important,0.0
HFE,cnv_del,0.0
HFE,cnv_amp,0.0
HFE,methylation,0.0
NES,mut_important,0.0
NES,cnv_del,0.0
NES,cnv_amp,0.0
NES,methylation,0.0
GPR146,mut_important,0.0
GPR146,cnv_del,0.0
GPR146,cnv_amp,0.0
GPR146,methylation,0.0
GPR141,mut_important,0.0
GPR141,cnv_del,0.0
GPR141,cnv_amp,0.0
GPR141,methylation,0.0
GPR142,mut_important,0.0
GPR142,cnv_del,0.0
GPR142,cnv_amp,0.0
GPR142,methylation,0.0
GPR143,mut_important,0.0
GPR143,cnv_del,0.0
GPR143,cnv_amp,0.0
GPR143,methylation,0.0
AURKAIP1,mut_important,0.0
AURKAIP1,cnv_del,0.0
AURKAIP1,cnv_amp,0.0
AURKAIP1,methylation,0.0
HLA-L,mut_important,0.0
HLA-L,cnv_del,0.0
HLA-L,cnv_amp,0.0
HLA-L,methylation,0.0
AFMID,mut_important,0.0
AFMID,cnv_del,-2.2506501e-05
AFMID,cnv_amp,-6.594577e-05
AFMID,methylation,9.833375e-07
GPR149,mut_important,0.0
GPR149,cnv_del,0.0
GPR149,cnv_amp,0.0
GPR149,methylation,0.0
NFKBIB,mut_important,0.0
NFKBIB,cnv_del,-0.0332506
NFKBIB,cnv_amp,0.20602879
NFKBIB,methylation,0.029077642
ZWINT,mut_important,0.0
ZWINT,cnv_del,0.0
ZWINT,cnv_amp,0.0
ZWINT,methylation,0.0
CITED2,mut_important,0.0
CITED2,cnv_del,0.0
CITED2,cnv_amp,0.0
CITED2,methylation,0.0
CITED1,mut_important,0.0
CITED1,cnv_del,0.0
CITED1,cnv_amp,0.0
CITED1,methylation,0.0
SLC7A4,mut_important,0.0
SLC7A4,cnv_del,0.0
SLC7A4,cnv_amp,0.0
SLC7A4,methylation,0.0
CITED4,mut_important,0.0
CITED4,cnv_del,0.0
CITED4,cnv_amp,0.0
CITED4,methylation,0.0
PFDN1,mut_important,0.0
PFDN1,cnv_del,0.0
PFDN1,cnv_amp,0.0
PFDN1,methylation,0.0
PFDN2,mut_important,0.0
PFDN2,cnv_del,0.0
PFDN2,cnv_amp,0.0
PFDN2,methylation,0.0
PFDN5,mut_important,0.0
PFDN5,cnv_del,0.0
PFDN5,cnv_amp,0.0
PFDN5,methylation,0.0
PFDN4,mut_important,0.0
PFDN4,cnv_del,0.0
PFDN4,cnv_amp,0.0
PFDN4,methylation,0.0
PFDN6,mut_important,0.0
PFDN6,cnv_del,0.0
PFDN6,cnv_amp,0.0
PFDN6,methylation,0.0
MTHFR,mut_important,0.0
MTHFR,cnv_del,7.9869004e-08
MTHFR,cnv_amp,0.0
MTHFR,methylation,2.3270461e-09
MTHFS,mut_important,0.0
MTHFS,cnv_del,4.0610466e-06
MTHFS,cnv_amp,-6.3412307e-07
MTHFS,methylation,-2.1304968e-08
HLA-F,mut_important,0.0
HLA-F,cnv_del,0.0010266581
HLA-F,cnv_amp,-0.008267247
HLA-F,methylation,0.0036091951
GAGE12I,mut_important,0.0
GAGE12I,cnv_del,0.0
GAGE12I,cnv_amp,0.0
GAGE12I,methylation,0.0
DTNB,mut_important,0.0
DTNB,cnv_del,0.0
DTNB,cnv_amp,0.0
DTNB,methylation,0.0
DTNA,mut_important,0.0
DTNA,cnv_del,0.0
DTNA,cnv_amp,0.0
DTNA,methylation,0.0
GAGE12B,mut_important,0.0
GAGE12B,cnv_del,0.0
GAGE12B,cnv_amp,0.0
GAGE12B,methylation,0.0
SLC7A1,mut_important,0.0
SLC7A1,cnv_del,0.0
SLC7A1,cnv_amp,0.0
SLC7A1,methylation,0.0
CSNK1A1L,mut_important,0.0
CSNK1A1L,cnv_del,0.0012664968
CSNK1A1L,cnv_amp,-3.0949774e-05
CSNK1A1L,methylation,0.0
HIRA,mut_important,0.0
HIRA,cnv_del,0.0
HIRA,cnv_amp,0.0
HIRA,methylation,0.0
RIN1,mut_important,0.0
RIN1,cnv_del,-2.8116361e-05
RIN1,cnv_amp,8.151306e-05
RIN1,methylation,-0.0001612445
RIN3,mut_important,0.0
RIN3,cnv_del,0.0
RIN3,cnv_amp,0.0
RIN3,methylation,0.0
RIN2,mut_important,0.0
RIN2,cnv_del,0.0
RIN2,cnv_amp,0.0
RIN2,methylation,0.0
PDE4DIP,mut_important,0.0
PDE4DIP,cnv_del,0.0
PDE4DIP,cnv_amp,0.0
PDE4DIP,methylation,0.0
WWOX,mut_important,0.0
WWOX,cnv_del,0.0
WWOX,cnv_amp,0.0
WWOX,methylation,0.0
IL17F,mut_important,0.0
IL17F,cnv_del,1.8623465e-06
IL17F,cnv_amp,2.65199e-06
IL17F,methylation,0.0
RIPK1,mut_important,0.0
RIPK1,cnv_del,0.00048799784
RIPK1,cnv_amp,-4.3925374e-05
RIPK1,methylation,0.0
LATS2,mut_important,0.0
LATS2,cnv_del,0.0
LATS2,cnv_amp,0.0
LATS2,methylation,0.0
LATS1,mut_important,0.0
LATS1,cnv_del,0.0
LATS1,cnv_amp,0.0
LATS1,methylation,0.0
DDOST,mut_important,0.0
DDOST,cnv_del,0.0018634683
DDOST,cnv_amp,-0.00010876176
DDOST,methylation,0.00058753905
RIPK4,mut_important,0.0
RIPK4,cnv_del,0.0
RIPK4,cnv_amp,0.0
RIPK4,methylation,0.0
IGFBP7-AS1,mut_important,0.0
IGFBP7-AS1,cnv_del,0.0
IGFBP7-AS1,cnv_amp,0.0
IGFBP7-AS1,methylation,0.0
SRCIN1,mut_important,0.0
SRCIN1,cnv_del,0.0
SRCIN1,cnv_amp,0.0
SRCIN1,methylation,0.0
IL17A,mut_important,0.0
IL17A,cnv_del,1.9431257e-06
IL17A,cnv_amp,2.0364021e-07
IL17A,methylation,0.0
PRAMEF4,mut_important,0.0
PRAMEF4,cnv_del,0.0
PRAMEF4,cnv_amp,0.0
PRAMEF4,methylation,0.0
C2orf27A,mut_important,0.0
C2orf27A,cnv_del,0.0
C2orf27A,cnv_amp,0.0
C2orf27A,methylation,0.0
CRABP1,mut_important,0.0
CRABP1,cnv_del,0.0
CRABP1,cnv_amp,0.0
CRABP1,methylation,0.0
FAM149A,mut_important,0.0
FAM149A,cnv_del,0.0
FAM149A,cnv_amp,0.0
FAM149A,methylation,0.0
C2orf27B,mut_important,0.0
C2orf27B,cnv_del,0.0
C2orf27B,cnv_amp,0.0
C2orf27B,methylation,0.0
PRAMEF7,mut_important,0.0
PRAMEF7,cnv_del,0.0
PRAMEF7,cnv_amp,0.0
PRAMEF7,methylation,0.0
ZNF419,mut_important,0.0
ZNF419,cnv_del,-3.3922264e-05
ZNF419,cnv_amp,-9.699249e-05
ZNF419,methylation,0.0
ZNF418,mut_important,0.0
ZNF418,cnv_del,-5.7002977e-05
ZNF418,cnv_amp,-6.903957e-05
ZNF418,methylation,0.0
ZNF417,mut_important,0.0
ZNF417,cnv_del,0.0014675208
ZNF417,cnv_amp,0.0031147024
ZNF417,methylation,4.1069156e-06
ZNF416,mut_important,0.0
ZNF416,cnv_del,1.0979349e-05
ZNF416,cnv_amp,1.2738808e-05
ZNF416,methylation,3.8143378e-07
ZNF415,mut_important,0.0
ZNF415,cnv_del,0.0026571914
ZNF415,cnv_amp,0.0017678596
ZNF415,methylation,0.0030181492
ZNF414,mut_important,0.0
ZNF414,cnv_del,0.0
ZNF414,cnv_amp,0.0
ZNF414,methylation,0.0
ZNF410,mut_important,0.0
ZNF410,cnv_del,0.0
ZNF410,cnv_amp,0.0
ZNF410,methylation,0.0
GLIPR2,mut_important,0.0
GLIPR2,cnv_del,0.0
GLIPR2,cnv_amp,0.0
GLIPR2,methylation,0.0
GLIPR1,mut_important,0.0
GLIPR1,cnv_del,0.0
GLIPR1,cnv_amp,0.0
GLIPR1,methylation,0.0
POU4F1,mut_important,0.0
POU4F1,cnv_del,0.0
POU4F1,cnv_amp,0.0
POU4F1,methylation,0.0
POU4F2,mut_important,0.0
POU4F2,cnv_del,0.0
POU4F2,cnv_amp,0.0
POU4F2,methylation,0.0
POU4F3,mut_important,0.0
POU4F3,cnv_del,0.0
POU4F3,cnv_amp,0.0
POU4F3,methylation,0.0
MCOLN1,mut_important,0.0
MCOLN1,cnv_del,1.4951967e-05
MCOLN1,cnv_amp,0.0
MCOLN1,methylation,-4.616433e-07
MCOLN3,mut_important,0.0
MCOLN3,cnv_del,0.00022024316
MCOLN3,cnv_amp,2.7219434e-05
MCOLN3,methylation,2.9942314e-06
MCOLN2,mut_important,0.0
MCOLN2,cnv_del,1.3249596e-07
MCOLN2,cnv_amp,6.8523676e-08
MCOLN2,methylation,-2.6973566e-08
RASA4,mut_important,0.0
RASA4,cnv_del,5.251808e-06
RASA4,cnv_amp,1.0272365e-07
RASA4,methylation,0.0
HM13,mut_important,0.0
HM13,cnv_del,0.0
HM13,cnv_amp,0.0
HM13,methylation,0.0
RASA2,mut_important,0.0
RASA2,cnv_del,-0.0007155236
RASA2,cnv_amp,-3.0326284e-05
RASA2,methylation,0.00011420084
RASA3,mut_important,0.0
RASA3,cnv_del,-2.4623262e-07
RASA3,cnv_amp,1.7192262e-07
RASA3,methylation,-1.10492316e-07
ACTN3,mut_important,0.0
ACTN3,cnv_del,-4.7753496e-05
ACTN3,cnv_amp,0.00017076114
ACTN3,methylation,-2.7073922e-06
CCDC144NL,mut_important,0.0
CCDC144NL,cnv_del,0.0
CCDC144NL,cnv_amp,0.0
CCDC144NL,methylation,0.0
ACTN1,mut_important,0.0
ACTN1,cnv_del,-0.003846354
ACTN1,cnv_amp,-0.0011322798
ACTN1,methylation,-0.00018525166
ACTN4,mut_important,0.0
ACTN4,cnv_del,0.00011477266
ACTN4,cnv_amp,0.0001644357
ACTN4,methylation,-0.00039235278
EZR,mut_important,0.0
EZR,cnv_del,-0.0039852452
EZR,cnv_amp,-0.0011135667
EZR,methylation,3.550489e-05
PLAC9,mut_important,0.0
PLAC9,cnv_del,0.0
PLAC9,cnv_amp,0.0
PLAC9,methylation,0.0
PAGR1,mut_important,0.0
PAGR1,cnv_del,0.0
PAGR1,cnv_amp,0.0
PAGR1,methylation,0.0
HAUS7,mut_important,0.0
HAUS7,cnv_del,0.0
HAUS7,cnv_amp,0.0
HAUS7,methylation,0.0
PHYHIPL,mut_important,0.0
PHYHIPL,cnv_del,0.0
PHYHIPL,cnv_amp,0.0
PHYHIPL,methylation,0.0
PRSS33,mut_important,0.0
PRSS33,cnv_del,0.0
PRSS33,cnv_amp,0.0
PRSS33,methylation,0.0
N6AMT1,mut_important,0.0
N6AMT1,cnv_del,0.0
N6AMT1,cnv_amp,0.0
N6AMT1,methylation,0.0
RTN4R,mut_important,0.0
RTN4R,cnv_del,0.0
RTN4R,cnv_amp,0.0
RTN4R,methylation,0.0
OR5J2,mut_important,0.0
OR5J2,cnv_del,7.939158e-07
OR5J2,cnv_amp,1.0624192e-06
OR5J2,methylation,0.0
PRSS35,mut_important,0.0
PRSS35,cnv_del,0.0
PRSS35,cnv_amp,0.0
PRSS35,methylation,0.0
TAF1A,mut_important,0.0
TAF1A,cnv_del,0.0
TAF1A,cnv_amp,0.0
TAF1A,methylation,0.0
DLX4,mut_important,0.0
DLX4,cnv_del,0.0
DLX4,cnv_amp,0.0
DLX4,methylation,0.0
MON2,mut_important,0.0
MON2,cnv_del,0.0
MON2,cnv_amp,0.0
MON2,methylation,0.0
CDR2L,mut_important,0.0
CDR2L,cnv_del,0.0
CDR2L,cnv_amp,0.0
CDR2L,methylation,0.0
ABLIM3,mut_important,0.0
ABLIM3,cnv_del,4.155388e-05
ABLIM3,cnv_amp,-1.1786793e-05
ABLIM3,methylation,1.6824075e-06
ABLIM2,mut_important,0.0
ABLIM2,cnv_del,-0.00021634607
ABLIM2,cnv_amp,-0.00027871353
ABLIM2,methylation,6.242585e-06
OCSTAMP,mut_important,0.0
OCSTAMP,cnv_del,0.0
OCSTAMP,cnv_amp,0.0
OCSTAMP,methylation,0.0
FAM172A,mut_important,0.0
FAM172A,cnv_del,0.0
FAM172A,cnv_amp,0.0
FAM172A,methylation,0.0
PRSS38,mut_important,0.0
PRSS38,cnv_del,0.0
PRSS38,cnv_amp,0.0
PRSS38,methylation,0.0
POC1B-GALNT4,mut_important,0.0
POC1B-GALNT4,cnv_del,-8.46253e-08
POC1B-GALNT4,cnv_amp,-3.0456366e-07
POC1B-GALNT4,methylation,0.0
LINC00634,mut_important,0.0
LINC00634,cnv_del,0.0
LINC00634,cnv_amp,0.0
LINC00634,methylation,0.0
ENDOU,mut_important,0.0
ENDOU,cnv_del,0.0
ENDOU,cnv_amp,0.0
ENDOU,methylation,0.0
F7,mut_important,0.0
F7,cnv_del,0.001268866
F7,cnv_amp,0.00020769968
F7,methylation,0.0
BIVM-ERCC5,mut_important,0.0
BIVM-ERCC5,cnv_del,0.0
BIVM-ERCC5,cnv_amp,0.0
BIVM-ERCC5,methylation,0.0
HMGN5,mut_important,0.0
HMGN5,cnv_del,0.0
HMGN5,cnv_amp,0.0
HMGN5,methylation,0.0
HMGN4,mut_important,0.0
HMGN4,cnv_del,0.0
HMGN4,cnv_amp,0.0
HMGN4,methylation,0.0
HMGN3,mut_important,0.0
HMGN3,cnv_del,0.0
HMGN3,cnv_amp,0.0
HMGN3,methylation,0.0
HMGN2,mut_important,0.0
HMGN2,cnv_del,0.0
HMGN2,cnv_amp,0.0
HMGN2,methylation,0.0
HMGN1,mut_important,0.0
HMGN1,cnv_del,0.0
HMGN1,cnv_amp,0.0
HMGN1,methylation,0.0
GSTZ1,mut_important,0.0
GSTZ1,cnv_del,-9.743423e-05
GSTZ1,cnv_amp,0.0002820365
GSTZ1,methylation,7.959564e-06
MX2,mut_important,0.0
MX2,cnv_del,3.3876735e-05
MX2,cnv_amp,-1.5863072e-05
MX2,methylation,0.0
RAB6A,mut_important,0.0
RAB6A,cnv_del,0.0
RAB6A,cnv_amp,0.0
RAB6A,methylation,0.0
RAB6B,mut_important,0.0
RAB6B,cnv_del,0.0
RAB6B,cnv_amp,0.0
RAB6B,methylation,0.0
MX1,mut_important,0.0
MX1,cnv_del,0.0010705563
MX1,cnv_amp,1.3523934e-05
MX1,methylation,2.920654e-05
NACA,mut_important,0.0
NACA,cnv_del,0.0
NACA,cnv_amp,0.0
NACA,methylation,0.0
CHL1,mut_important,0.0
CHL1,cnv_del,0.0
CHL1,cnv_amp,0.0
CHL1,methylation,0.0
CRIPT,mut_important,0.0
CRIPT,cnv_del,0.0
CRIPT,cnv_amp,0.0
CRIPT,methylation,0.0
EFTUD2,mut_important,0.0
EFTUD2,cnv_del,0.0
EFTUD2,cnv_amp,0.0
EFTUD2,methylation,0.0
CPPED1,mut_important,0.0
CPPED1,cnv_del,0.0
CPPED1,cnv_amp,0.0
CPPED1,methylation,0.0
PIM2,mut_important,0.0
PIM2,cnv_del,-0.0008832914
PIM2,cnv_amp,-0.00027201485
PIM2,methylation,0.00026400623
DAOA,mut_important,0.0
DAOA,cnv_del,0.0
DAOA,cnv_amp,0.0
DAOA,methylation,0.0
ERVV-1,mut_important,0.0
ERVV-1,cnv_del,0.0
ERVV-1,cnv_amp,0.0
ERVV-1,methylation,0.0
ERVV-2,mut_important,0.0
ERVV-2,cnv_del,0.0
ERVV-2,cnv_amp,0.0
ERVV-2,methylation,0.0
KRT38,mut_important,0.0
KRT38,cnv_del,2.9857692e-05
KRT38,cnv_amp,1.16455e-06
KRT38,methylation,0.0
GDI2,mut_important,0.0
GDI2,cnv_del,0.0
GDI2,cnv_amp,0.0
GDI2,methylation,0.0
GDI1,mut_important,0.0
GDI1,cnv_del,0.0
GDI1,cnv_amp,0.0
GDI1,methylation,0.0
CBY1,mut_important,0.0
CBY1,cnv_del,0.00057218486
CBY1,cnv_amp,-4.3911692e-05
CBY1,methylation,4.167398e-06
CBY3,mut_important,0.0
CBY3,cnv_del,0.0
CBY3,cnv_amp,0.0
CBY3,methylation,0.0
TMEM8B,mut_important,0.0
TMEM8B,cnv_del,0.0
TMEM8B,cnv_amp,0.0
TMEM8B,methylation,0.0
ERLIN1,mut_important,0.0
ERLIN1,cnv_del,0.0
ERLIN1,cnv_amp,0.0
ERLIN1,methylation,0.0
ERLIN2,mut_important,0.0
ERLIN2,cnv_del,0.0
ERLIN2,cnv_amp,0.0
ERLIN2,methylation,0.0
SPDL1,mut_important,0.0
SPDL1,cnv_del,0.0
SPDL1,cnv_amp,0.0
SPDL1,methylation,0.0
CRIP1,mut_important,0.0
CRIP1,cnv_del,0.0
CRIP1,cnv_amp,0.0
CRIP1,methylation,0.0
CRIP3,mut_important,0.0
CRIP3,cnv_del,0.0
CRIP3,cnv_amp,0.0
CRIP3,methylation,0.0
CRIP2,mut_important,0.0
CRIP2,cnv_del,0.0
CRIP2,cnv_amp,0.0
CRIP2,methylation,0.0
NAPEPLD,mut_important,0.0
NAPEPLD,cnv_del,-9.566988e-09
NAPEPLD,cnv_amp,2.1565587e-07
NAPEPLD,methylation,4.950499e-10
SPTA1,mut_important,0.0
SPTA1,cnv_del,-1.5142571e-07
SPTA1,cnv_amp,-7.503997e-06
SPTA1,methylation,0.0
HGSNAT,mut_important,0.0
HGSNAT,cnv_del,-3.170349e-05
HGSNAT,cnv_amp,-0.000266857
HGSNAT,methylation,3.6118875e-06
NUDT16L1,mut_important,0.0
NUDT16L1,cnv_del,8.117583e-05
NUDT16L1,cnv_amp,-0.0021287405
NUDT16L1,methylation,-5.9335907e-05
PLP1,mut_important,0.0
PLP1,cnv_del,0.0
PLP1,cnv_amp,0.0
PLP1,methylation,0.0
PLP2,mut_important,0.0
PLP2,cnv_del,0.0
PLP2,cnv_amp,0.0
PLP2,methylation,0.0
CLEC5A,mut_important,0.0
CLEC5A,cnv_del,0.0
CLEC5A,cnv_amp,0.0
CLEC5A,methylation,0.0
C2CD2L,mut_important,0.0
C2CD2L,cnv_del,0.0
C2CD2L,cnv_amp,0.0
C2CD2L,methylation,0.0
CRYZL1,mut_important,0.0
CRYZL1,cnv_del,0.0
CRYZL1,cnv_amp,0.0
CRYZL1,methylation,0.0
SERF2,mut_important,0.0
SERF2,cnv_del,0.0
SERF2,cnv_amp,0.0
SERF2,methylation,0.0
DEFB125,mut_important,0.0
DEFB125,cnv_del,0.0
DEFB125,cnv_amp,0.0
DEFB125,methylation,0.0
OR4L1,mut_important,0.0
OR4L1,cnv_del,-8.868081e-09
OR4L1,cnv_amp,1.6200985e-08
OR4L1,methylation,0.0
NR4A3,mut_important,0.0
NR4A3,cnv_del,0.0
NR4A3,cnv_amp,0.0
NR4A3,methylation,0.0
NAV2-AS4,mut_important,0.0
NAV2-AS4,cnv_del,0.0
NAV2-AS4,cnv_amp,0.0
NAV2-AS4,methylation,0.0
HS2ST1,mut_important,0.0
HS2ST1,cnv_del,-1.1171759e-08
HS2ST1,cnv_amp,1.4877448e-09
HS2ST1,methylation,1.4469811e-10
CXADRP2,mut_important,0.0
CXADRP2,cnv_del,0.0
CXADRP2,cnv_amp,0.0
CXADRP2,methylation,0.0
NAT9,mut_important,0.0
NAT9,cnv_del,0.0
NAT9,cnv_amp,0.0
NAT9,methylation,0.0
NAT8,mut_important,0.0
NAT8,cnv_del,-8.880589e-06
NAT8,cnv_amp,1.3748044e-05
NAT8,methylation,0.0
IGFL2,mut_important,0.0
IGFL2,cnv_del,0.0
IGFL2,cnv_amp,0.0
IGFL2,methylation,0.0
NAT2,mut_important,0.0
NAT2,cnv_del,0.0012897406
NAT2,cnv_amp,-0.00022740892
NAT2,methylation,0.0
NAT1,mut_important,0.0
NAT1,cnv_del,0.00060428155
NAT1,cnv_amp,-0.00024756024
NAT1,methylation,0.0
MSRB3,mut_important,0.0
MSRB3,cnv_del,0.0
MSRB3,cnv_amp,0.0
MSRB3,methylation,0.0
ADGRL2,mut_important,0.0
ADGRL2,cnv_del,0.0
ADGRL2,cnv_amp,0.0
ADGRL2,methylation,0.0
ADGRL3,mut_important,0.0
ADGRL3,cnv_del,0.0
ADGRL3,cnv_amp,0.0
ADGRL3,methylation,0.0
ADGRL1,mut_important,0.0
ADGRL1,cnv_del,0.0
ADGRL1,cnv_amp,0.0
ADGRL1,methylation,0.0
FAM41C,mut_important,0.0
FAM41C,cnv_del,0.0
FAM41C,cnv_amp,0.0
FAM41C,methylation,0.0
TNFAIP8,mut_important,0.0
TNFAIP8,cnv_del,0.0
TNFAIP8,cnv_amp,0.0
TNFAIP8,methylation,0.0
FAIM2,mut_important,0.0
FAIM2,cnv_del,0.0
FAIM2,cnv_amp,0.0
FAIM2,methylation,0.0
IGFL1,mut_important,0.0
IGFL1,cnv_del,0.0
IGFL1,cnv_amp,0.0
IGFL1,methylation,0.0
IL1F10,mut_important,0.0
IL1F10,cnv_del,0.0
IL1F10,cnv_amp,0.0
IL1F10,methylation,0.0
CCBL2,mut_important,0.0
CCBL2,cnv_del,0.0
CCBL2,cnv_amp,0.0
CCBL2,methylation,0.0
FABP12,mut_important,0.0
FABP12,cnv_del,0.0
FABP12,cnv_amp,0.0
FABP12,methylation,0.0
VAV2,mut_important,0.0
VAV2,cnv_del,-0.00016652574
VAV2,cnv_amp,-0.000110020555
VAV2,methylation,-6.6623256e-06
C21orf91-OT1,mut_important,0.0
C21orf91-OT1,cnv_del,0.0
C21orf91-OT1,cnv_amp,0.0
C21orf91-OT1,methylation,0.0
COX5A,mut_important,0.0
COX5A,cnv_del,0.01524859
COX5A,cnv_amp,-0.009280288
COX5A,methylation,0.0
TMEM259,mut_important,0.0
TMEM259,cnv_del,0.0
TMEM259,cnv_amp,0.0
TMEM259,methylation,0.0
TMEM258,mut_important,0.0
TMEM258,cnv_del,0.0
TMEM258,cnv_amp,0.0
TMEM258,methylation,0.0
TMEM256,mut_important,0.0
TMEM256,cnv_del,0.0
TMEM256,cnv_amp,0.0
TMEM256,methylation,0.0
TMEM254,mut_important,0.0
TMEM254,cnv_del,0.0
TMEM254,cnv_amp,0.0
TMEM254,methylation,0.0
TMEM253,mut_important,0.0
TMEM253,cnv_del,0.0
TMEM253,cnv_amp,0.0
TMEM253,methylation,0.0
TMEM252,mut_important,0.0
TMEM252,cnv_del,0.0
TMEM252,cnv_amp,0.0
TMEM252,methylation,0.0
PGM5P2,mut_important,0.0
PGM5P2,cnv_del,0.0
PGM5P2,cnv_amp,0.0
PGM5P2,methylation,0.0
CPSF7,mut_important,0.0
CPSF7,cnv_del,0.0
CPSF7,cnv_amp,0.0
CPSF7,methylation,0.0
CPSF6,mut_important,0.0
CPSF6,cnv_del,0.0
CPSF6,cnv_amp,0.0
CPSF6,methylation,0.0
CPSF4,mut_important,0.0
CPSF4,cnv_del,7.77702e-06
CPSF4,cnv_amp,8.333682e-06
CPSF4,methylation,2.7316244e-07
CPSF3,mut_important,0.0
CPSF3,cnv_del,0.0
CPSF3,cnv_amp,0.0
CPSF3,methylation,0.0
CPSF2,mut_important,0.0
CPSF2,cnv_del,0.0
CPSF2,cnv_amp,0.0
CPSF2,methylation,0.0
CPSF1,mut_important,0.0
CPSF1,cnv_del,0.0
CPSF1,cnv_amp,0.0
CPSF1,methylation,0.0
MAD1L1,mut_important,0.0
MAD1L1,cnv_del,-0.0013674216
MAD1L1,cnv_amp,-0.0007112746
MAD1L1,methylation,-3.942128e-05
APOBR,mut_important,0.0
APOBR,cnv_del,0.0
APOBR,cnv_amp,0.0
APOBR,methylation,0.0
SIPA1L1,mut_important,0.0
SIPA1L1,cnv_del,-0.00045363605
SIPA1L1,cnv_amp,-0.00018990875
SIPA1L1,methylation,0.0
SIPA1L3,mut_important,0.0
SIPA1L3,cnv_del,-0.008558377
SIPA1L3,cnv_amp,0.020103037
SIPA1L3,methylation,0.0003713769
SIPA1L2,mut_important,0.0
SIPA1L2,cnv_del,-7.283984e-07
SIPA1L2,cnv_amp,7.902214e-05
SIPA1L2,methylation,0.0
TTLL5,mut_important,0.0
TTLL5,cnv_del,0.0
TTLL5,cnv_amp,0.0
TTLL5,methylation,0.0
TTLL4,mut_important,0.0
TTLL4,cnv_del,0.0
TTLL4,cnv_amp,0.0
TTLL4,methylation,0.0
TTLL7,mut_important,0.0
TTLL7,cnv_del,0.0
TTLL7,cnv_amp,0.0
TTLL7,methylation,0.0
TTLL6,mut_important,0.0
TTLL6,cnv_del,0.0
TTLL6,cnv_amp,0.0
TTLL6,methylation,0.0
TTLL1,mut_important,0.0
TTLL1,cnv_del,0.0
TTLL1,cnv_amp,0.0
TTLL1,methylation,0.0
TTLL3,mut_important,0.0
TTLL3,cnv_del,0.0
TTLL3,cnv_amp,0.0
TTLL3,methylation,0.0
TTLL2,mut_important,0.0
TTLL2,cnv_del,0.0
TTLL2,cnv_amp,0.0
TTLL2,methylation,0.0
TTLL9,mut_important,0.0
TTLL9,cnv_del,0.0
TTLL9,cnv_amp,0.0
TTLL9,methylation,0.0
QKI,mut_important,0.0
QKI,cnv_del,0.0
QKI,cnv_amp,0.0
QKI,methylation,0.0
SLC35F5,mut_important,0.0
SLC35F5,cnv_del,0.0
SLC35F5,cnv_amp,0.0
SLC35F5,methylation,0.0
SLC35F4,mut_important,0.0
SLC35F4,cnv_del,0.0
SLC35F4,cnv_amp,0.0
SLC35F4,methylation,0.0
SLC35F6,mut_important,0.0
SLC35F6,cnv_del,0.0
SLC35F6,cnv_amp,0.0
SLC35F6,methylation,0.0
SLC35F1,mut_important,0.0
SLC35F1,cnv_del,0.0
SLC35F1,cnv_amp,0.0
SLC35F1,methylation,0.0
SLC35F3,mut_important,0.0
SLC35F3,cnv_del,0.0
SLC35F3,cnv_amp,0.0
SLC35F3,methylation,0.0
SLC35F2,mut_important,0.0
SLC35F2,cnv_del,0.0
SLC35F2,cnv_amp,0.0
SLC35F2,methylation,0.0
SUPV3L1,mut_important,0.0
SUPV3L1,cnv_del,0.0
SUPV3L1,cnv_amp,0.0
SUPV3L1,methylation,0.0
LMAN1L,mut_important,0.0
LMAN1L,cnv_del,0.002450163
LMAN1L,cnv_amp,-0.000812294
LMAN1L,methylation,0.0
FAM126A,mut_important,0.0
FAM126A,cnv_del,0.0
FAM126A,cnv_amp,0.0
FAM126A,methylation,0.0
FAM126B,mut_important,0.0
FAM126B,cnv_del,0.0
FAM126B,cnv_amp,0.0
FAM126B,methylation,0.0
TSPAN18,mut_important,0.0
TSPAN18,cnv_del,0.0
TSPAN18,cnv_amp,0.0
TSPAN18,methylation,0.0
TSPAN19,mut_important,0.0
TSPAN19,cnv_del,0.0
TSPAN19,cnv_amp,0.0
TSPAN19,methylation,0.0
MPC2,mut_important,0.0
MPC2,cnv_del,-6.149612e-06
MPC2,cnv_amp,0.0002721743
MPC2,methylation,0.0
MPC1,mut_important,0.0
MPC1,cnv_del,-0.0016690381
MPC1,cnv_amp,-0.00054361386
MPC1,methylation,2.2457169e-05
TSPAN10,mut_important,0.0
TSPAN10,cnv_del,0.0
TSPAN10,cnv_amp,0.0
TSPAN10,methylation,0.0
TSPAN11,mut_important,0.0
TSPAN11,cnv_del,0.0
TSPAN11,cnv_amp,0.0
TSPAN11,methylation,0.0
TSPAN12,mut_important,0.0
TSPAN12,cnv_del,0.0
TSPAN12,cnv_amp,0.0
TSPAN12,methylation,0.0
TSPAN13,mut_important,0.0
TSPAN13,cnv_del,0.0
TSPAN13,cnv_amp,0.0
TSPAN13,methylation,0.0
TSPAN14,mut_important,0.0
TSPAN14,cnv_del,0.0
