,coef
CPXM1,0.0
PNO1,0.0
CPXM2,0.0
PDE3A,0.00044660614
PDE3B,-0.00018421363
SHB,0.0
LFNG,-0.003141228
PENK,0.008040613
ZIM2,0.0
ZIM3,7.065976e-05
NDUFA6,0.0056456053
NDUFA7,-0.016075512
NDUFA4,-0.006675028
NDUFA5,0.00017028507
NDUFA2,-0.0006352406
NDUFA3,0.00025468584
NDUFA1,-0.0009631378
NDUFA8,0.057046022
NDUFA9,0.001468693
GPR65,0.0
GPR62,0.0
GPR63,0.0
GPR61,0.0
PNOC,0.00091488136
RPLP0P2,0.0
GPR68,0.0
A3GALT2,-4.786593e-07
GNS,-9.723273e-06
BIRC8,0.0
BIRC7,-0.0016839528
BIRC6,0.0
BIRC5,0.109913014
JARID2,0.0
BIRC2,-0.0029761908
EIF6,0.0
LINC00977,0.0
LINC00971,0.0
GNE,0.004283623
ANKRD16,0.0
ANKRD17,0.0
INSM1,0.0
ANKRD12,0.0
ANKRD10,0.0
ANKRD11,0.0
TMEM37,0.0
TMEM31,0.0
TMEM33,0.0
NT5C1B,-6.8272064e-05
NT5C1A,0.00016289183
NT5C2,-1.1924969e-05
OTOP1,0.0
OTOP3,0.0
OTOP2,0.0
MNS1,0.0
KRTAP4-11,0.0
OR14J1,2.0493811e-08
KRTAP4-12,0.0
POGK,0.0
SDS,-5.084313e-06
ANO10,0.0
POGZ,0.0
PRUNE2,0.0
CRIM1,0.0
TRAT1,0.0
PEX11G,0.0
NRCAM,0.0
ZBED3-AS1,0.0
CRY1,7.3436504e-06
PNLIP,0.0012186358
CRY2,2.4869457e-06
HIBADH,0.0
FAM155A,0.0
CXorf58,0.0
NPY4R,0.12664671
CXorf56,0.0
SH3BP4,0.0
LYZ,-1.2707698e-08
SYCE1,0.0
SUSD4,0.0
SYCE2,0.0
SUSD2,0.0
SUSD3,0.0
SUSD1,0.0
SLC26A10,0.0
SLC26A11,0.0
PRH2,-0.00013930108
PRH1,1.3496434e-05
FAM221A,0.0
FAM221B,0.0
VPS13D,0.0
IP6K3,-6.9609196e-05
BRINP2,0.0
BRINP1,0.0
OTUD6B,0.0
NACC1,0.0
MAGEC3,0.0
RABAC1,0.0
MYO15B,0.0
MYO15A,0.0
KATNBL1,0.0
F8A1,0.0
NFKBIA,-0.002605859
FMN1,0.0
NFKBID,0.0
NFKBIE,-0.03180174
NFKBIZ,0.0
SPRR1A,0.0
SPRR1B,0.0
PLAC1,0.0
GOLGA8DP,0.0
KIAA0100,0.0
PLAC4,0.0
HAUS8,0.0
HAUS6,0.0
PLAC8,0.0
HAUS4,0.0
HAUS2,0.0
HAUS3,0.0
HAUS1,0.0
SLC5A12,0.0
SLC5A10,0.0
SLC5A11,0.0
PRSS37,0.0
NR5A2,0.0
NR5A1,0.00042905367
LOC392364,0.0
RPGRIP1,0.0
DLX5,0.0
DLX6,0.0
MYD88,-0.0012060291
DLX1,0.0
DLX2,0.0
DLX3,0.0
ACVRL1,0.0
MYNN,0.0
TPTEP1,0.0
ACTB,0.008462338
HENMT1,0.0
VAV1,0.00034740623
VAV3,-0.0013718127
TNFAIP6,0.0
TNFAIP1,0.0
TNFAIP3,-0.003564949
TNFAIP2,0.0
RNPC3,0.0
CTAG1B,0.0
RNU6-2,0.0
DTX3L,2.4967686e-12
SDCBP,0.0
EVI2A,0.0
LMBR1,0.0
TP63,0.0
DEFB106B,0.0
NR6A1,0.0
MARS2,0.0003114325
SMAD5-AS1,0.0
COL26A1,0.00032486412
OR13D1,7.1198525e-07
FOXN3,0.0
FAM83A-AS1,0.0
ARL17A,0.0
PYGO1,0.0
PYGO2,0.0
ANKRD34A,0.0
ANKRD34C,0.0
ANKRD34B,0.0
FERMT2,0.0
FERMT3,0.0015405889
FERMT1,0.0
CRNKL1,0.0
HCG18,0.0
WWTR1,0.0
WDR92,0.0
WDR91,0.0
SYNGR2,0.0
HCG11,0.0
NXT2,0.0015385291
NXT1,-0.091496624
CSE1L,-6.800678e-05
RFPL3,0.0
MARCKSL1,-6.312185e-05
COL14A1,0.0007860973
GRIK1-AS1,0.0
RFPL2,0.0
ARHGEF10L,0.0
C9orf62,0.0
DNASE2,-0.0006473702
RFTN1,0.0
SYNDIG1L,0.0
C9orf64,0.0
USP6NL,0.0
AACSP1,0.0
GNA13,-0.031214658
KLHDC8A,0.0
USP12,0.0
USP13,0.0
USP10,0.0
USP11,0.0
USP16,0.0
USP14,0.0
USP15,0.0
USP18,0.0
USP19,0.0
EQTN,0.0
INPP1,-0.0012081291
GFI1,0.0
UNC45A,0.0
UNC45B,0.0
TAP1,-0.00011717627
ESPN,0.0
FAM86FP,0.0
VPS8,0.0
UBAC2,0.0
UBAC1,0.0
FAM50A,0.0
OR12D2,1.8809429e-07
OR12D3,3.0034943e-07
SUPT5H,0.0
ARPIN,0.0
RETN,0.0
TMEM87B,0.0
RPTN,0.0
MT1H,-0.015563589
BRS3,0.0022484178
SLC9C1,0.0
SF3A1,0.0
ARHGEF10,0.0
ARHGEF11,0.0001442105
ARHGEF12,-0.0036636554
ARHGEF15,0.0
ARHGEF16,0.0
ARHGEF17,0.0
ARHGEF18,5.527649e-05
ARHGEF19,0.0
FXR1,0.0
FXR2,0.0
NEUROD6,0.0
CYP4X1,0.00032767258
SNAP91,0.0
SGK1,-0.07340124
D2HGDH,0.0
MITD1,0.0
RHBDD2,0.0
RHBDD3,0.0
RHBDD1,0.0
KLC1,0.00019085548
KLC2,0.00023964641
KLC3,-0.011667125
KLC4,0.0015117595
SERF1B,0.0
HINFP,0.0
GPLD1,-5.735863e-07
MIR215,0.0
OR2W3,4.235249e-06
OR2W1,2.7376174e-07
RALYL,0.0
OR2W5,0.0
CHCHD2,0.0
CHCHD3,0.0
RPL7A,0.0017911498
CHCHD6,0.0
CHCHD7,0.0
CHCHD4,0.0
CHCHD5,0.0
OVCA2,0.0
ZNF519,3.3734632e-06
ZNF512,0.0
ZNF513,0.0
ZNF510,0.0058523812
ZNF511,0.0
ZNF516,-0.0012029395
ZNF517,0.0020457448
ZNF514,-9.892395e-07
TMTC2,0.0
TSPYL4,0.0
TSPYL5,0.0
TSPYL6,0.0
TSPYL1,0.0
TSPYL2,0.0
SLC39A8,0.0022862933
SLC39A9,-0.0010125957
HIST2H3A,0.0
SLC39A1,0.0047645476
SLC39A2,0.0010867381
SLC39A3,-0.00017104442
SLC39A4,0.00078580325
XIRP1,0.0
XIRP2,0.0
SLC39A7,0.00014976038
PSIP1,0.0
MTHFD1L,9.062919e-06
VWF,-0.08549563
TRIM77,0.0
KIAA0355,0.0
RET,0.013654179
TRIM74,0.0
REN,0.0014065612
REL,-1.2194941e-05
TRIM72,0.0
CDH17,0.0007230696
TP53TG3D,0.0
ZNF28,0.0004686053
SMPX,0.0
SCAF4,0.0
SCAF1,0.0
LOC100288798,0.0
SCAF8,0.0
TMEM63A,0.0
TMEM63C,0.0
TMEM63B,0.0
NTN1,6.7857522e-06
NTN3,-0.002655757
NTN4,0.0031144845
NTN5,0.0
SI,-0.0019231994
IFNA21,0.17602538
B4GALNT4,6.893294e-10
RBM6,0.0
RBM5,0.0
RBM4,0.0
RBM3,0.0
B4GALNT1,-4.7925532e-05
RPL23A,-0.00031587866
B4GALNT3,-0.00013859273
OR51D1,5.0722736e-07
CAT,2.0107036e-05
ACTBL2,0.0
NDE1,0.0
LINC00487,0.0
LINC00486,0.0
CAD,1.6274102e-05
TCP10L2,0.0
NUDC,0.0
DEFA6,0.002332156
DEFA5,0.009313939
DEFA4,0.0010998645
DEFA3,-0.008655015
DEFA1,0.0015403804
NUMBL,8.355255e-11
NUP210P1,0.0
COA5,-3.2141623e-05
COA4,-0.0006439497
COA7,4.7856196e-05
COA6,0.0010481183
COA1,0.0002692268
COA3,-0.0012116522
SEPSECS,0.00080186524
NRP1,-0.0002617823
NRP2,0.0
RNU12,0.0
ARSD,0.0
ARSF,0.0
CA8,1.9216244e-05
ARSA,-9.4080195e-07
ARSB,5.1332627e-05
CA3,0.00019231132
CA2,-0.0023029523
CA1,-1.9200372e-05
HEXB,-0.00036477967
ARSH,0.0
CA6,-0.00074788585
ARSJ,0.0
RBMX,0.0
OGN,0.0
MAGED4B,0.0
GSTA4,-0.0054502385
GSTA5,-0.00037845277
GSTA1,-0.0019030797
GSTA2,-0.0011900286
GSTA3,-0.013132035
MKX,0.0
FBLN2,0.0
FBLN1,0.0
FBLN7,0.0
AKIP1,0.0
FBLN5,0.0
NDUFC2-KCTD14,0.16277839
DYNLT1,2.0462255e-06
DYNLT3,1.5770872e-06
STRAP,0.0
C1orf87,0.0
RNF208,0.0
RNF207,0.0
STRA8,0.0
STRA6,0.0
HGC6.3,0.0
SIGLEC16,0.0
NRG1,0.00046100435
SIGLEC15,0.0
SIGLEC12,0.0
SIGLEC10,0.0
SIGLEC11,0.0
KIFC2,0.0
KIFC3,0.0
KIFC1,0.0
SNORD46,0.0
GTF2F2,0.0
CYLD,-0.012952401
SYNPO2,0.0
HCRTR1,-0.00012357994
HCRTR2,0.00031281664
DMRT1,0.0
DMRT2,0.0
DMRT3,0.0
PROS1,1.41715755e-05
ZBED6CL,0.0
CRADD,0.0
NCKAP5L,0.0
PLA2G12B,0.0651719
PLA2G12A,5.112981e-05
HSBP1L1,0.0
IQCA1,0.0
MRPS31P5,0.0
TNKS2,0.0
ZNF185,0.0
ZNF184,5.9180413e-05
ZNF181,1.1035405e-06
ZNF180,0.0041083437
ZNF182,-1.7846756e-05
ZNF189,0.0040962147
ALYREF,0.031971816
HYKK,0.0005832495
EPOR,0.08746442
SEMA5B,3.0074778e-05
SEMA5A,-4.1704872e-05
LYNX1,-0.001110654
HS6ST1,4.1960848e-05
HS6ST2,-4.2648503e-09
HS6ST3,-3.8413827e-07
SCN5A,-0.0003151559
MOAP1,0.0
ZNF239,0.0
ZNF236,0.0
ZNF235,0.0046879724
ZNF234,-0.0001224736
TCERG1,0.0
ZNF232,0.0
ZNF230,-0.000108944805
CNBP,0.0
INTS12,0.0
INTS10,0.0
TXN2,-0.0008208143
AGAP1,3.6567172e-08
AGAP2,0.13979684
AGAP3,5.6884135e-05
AGAP4,0.0071948576
AGAP5,0.0069617047
AGAP6,3.039202e-05
TAPT1,0.0
AGAP9,0.0026128702
CCL4L1,-0.0008022034
CCL4L2,-0.014197824
SLC23A1,2.8981392e-05
GDPD3,-4.1368072e-05
BASP1,0.0
SLC23A2,0.0
GDPD4,0.0
GDPD5,0.0
KCNRG,0.0
TGFB1,0.0005432533
TGFB2,0.0025965518
TGFB3,0.043218512
C17orf99,0.0
C17orf98,0.0
OSGEPL1,0.0
C17orf97,0.0
MTERF4,0.0
LOC100130992,0.0
YWHAZ,0.003278118
LINC01364,0.0
YWHAQ,0.0084443465
OR5F1,-1.920399e-07
YWHAH,6.5891345e-06
PEG10,0.0
YWHAB,0.000116397954
FCRL1,0.0
FCRL2,0.0
FCRL3,0.0
FCRL4,0.0
YWHAG,-0.011812042
FCRL6,0.0
YWHAE,2.8532857e-05
FCRLA,0.0
FCRLB,0.0
LOC643201,0.0
HTR1D,0.0003036608
MIR22HG,0.0
PDCD1LG2,0.0
SLC20A2,0.0
CHST10,2.25146e-08
VAMP3,3.759435e-05
SLC20A1,0.0
CHST15,-8.3346495e-06
CHST14,3.2785163e-06
VAMP7,0.0
VAMP8,-1.6094113e-05
ROCK1,5.9707898e-05
ROCK2,-0.021303501
CKAP4,0.00011189436
TGFBI,0.0
AGER,-0.003996453
NAIF1,0.0
LTC4S,0.001837767
GFRAL,0.0
VRK1,0.0
VRK3,0.0
VRK2,0.0
LRRC4,0.00027937887
WNK3,0.0
LRRC6,0.0
VSX2,0.0
LRRC1,0.0
LRRC2,0.0
LRRC3,0.0
NR2C2,0.0
TNIP3,0.0
TNIP1,0.00012571574
RFNG,0.0016004918
MORN5,0.0
PLD5,0.0
PLD6,0.0
MORN1,0.0
PLD1,-0.00020227759
MORN3,0.0
MORN2,0.0
TREML3P,0.0
FRA10AC1,0.0
RRP1,0.0
DOCK8,0.0
DOCK9,0.0
GOLGA6L10,0.0
RRP8,0.0
DOCK3,0.0
DOCK1,0.038668536
DOCK6,0.0
DOCK7,0.0
GRIA4,0.0021558972
DOCK5,0.0
MAU2,0.0
ACSBG1,-7.012679e-05
ACSBG2,-0.0008080625
TNFRSF12A,0.0
FAM184A,0.0
GDPD2,0.0
HSPH1,0.005969636
LIM2,0.0
TFPI,5.3795276e-08
SLC23A3,0.0
SCNN1G,-0.0005833745
PLEKHB2,0.0
SCNN1B,-0.002048388
SCNN1A,0.017409736
FAM98C,0.0
FAM98B,0.0
ADAM20P1,0.0
SEC13,0.013047229
CLEC9A,0.0
TWF2,0.0
GIMAP8,0.0
GIMAP4,0.0
GIMAP5,0.0
GIMAP6,0.0
GIMAP7,0.0
GIMAP1,0.0
GIMAP2,0.0
SCUBE2,-4.733749e-05
SCUBE3,0.0
SCUBE1,0.0
JMJD7-PLA2G4B,-0.0007435095
RPSAP52,0.0
ZNF750,0.0
RPSAP58,0.0
CEP19,0.0
SMIM13,0.0
SMIM12,0.0
MYOM1,0.0
SMIM10,0.0
SMIM17,0.0
SMIM15,0.0
SMIM14,0.0
RPP30,0.0
OR52W1,6.107822e-07
FBXO2,2.0735984e-05
FBXO3,0.0
FBXO4,0.0
FBXO5,-0.00079800095
FBXO6,1.9804329e-05
FBXO7,0.0
FBXO8,0.0
BCORL1,0.0
HACE1,0.0
MTERF3,0.0
TAL1,0.0
MYEF2,0.0
TAL2,0.0
RITA1,0.0
NT5DC2,0.0
DBR1,0.0
CSNK1A1,7.8043646e-05
RUSC2,0.0
RUSC1,0.0
PPIH,0.0
PPIG,0.0
PPIF,0.022328995
PPIE,0.0
PPID,-0.008555858
CCDC85C,0.0
PPIB,0.0
CCDC85A,0.0
FGF1,0.013189652
GLYATL1,0.0
SNTB2,0.0
LOC729966,0.0
SNTB1,0.0
DNAJC1,-7.5893295e-05
CORO1B,0.0
CORO1C,0.0
CORO1A,-7.124077e-06
MID2,0.0
MID1,0.0
DCPS,0.0
WASF1,-0.0015674094
WASF2,0.00025540125
WASF3,2.683916e-05
PTHLH,0.0
THEMIS2,0.0
LLPH,0.0
DCP2,0.0
MYCT1,0.0
SORT1,0.018291902
LOC643406,0.0
LZIC,0.0
MIDN,0.0
NAA50,0.0
CFDP1,0.0
ATF6B,-0.0039023052
HECTD2,0.0
HECTD3,0.0
PIBF1,0.0
HELZ2,0.0
LZTFL1,0.0
ADAD1,0.0
ADAD2,0.0
NXN,0.0
FAM193A,0.0
PDE7A,-0.00015151247
TPPP3,0.0
TPPP2,0.0
FLII,0.0
TDP2,0.0
PIP,0.0
PIR,0.0
RALGAPA1,7.5406837e-07
LRRC37B,0.0
FLI1,0.0
GPR22,0.0
GPR20,0.0
PI3,0.0
GPR26,0.0
GPR27,0.0
GPR25,0.0
KCNMB1,0.00019907608
KCNMB3,0.009645785
KCNMB2,-3.0557057e-05
PNCK,0.0
FANCD2OS,0.0
FCRL5,0.0
LINC01003,0.0
ANKRD53,0.0
ANKRD50,0.0
ANKRD54,0.0
ANKRD55,0.0
POC5,0.0
SPECC1L,0.0
MIR16-1,0.0
NPRL3,-0.00078559335
NPRL2,1.4937819e-05
KBTBD7,0.0
KBTBD6,0.0
SHCBP1L,0.0
PLXNB1,-0.00016760235
KBTBD3,0.0
KBTBD2,0.0
AMN,0.0
KBTBD8,0.0
SP140L,0.0
PPIP5K1,0.0083109485
AMT,-3.91845e-05
SIRT3,-0.000101937025
SIRT2,1.7594946e-05
SIRT1,0.045561045
SIRT7,0.0009227003
SIRT6,0.0010664572
RASL11A,0.0
SIRT4,-2.878531e-05
CHRM2,0.00011716957
MAS1L,0.0
FSD1,0.0
FSD2,0.0
FAM91A1,0.0
RBM26,0.0
RBM24,0.0
RBM25,0.0
RBM22,0.0
RBM23,0.0
RBM20,0.0
FMO9P,0.0
RBM28,0.0
MGAT5,0.0019711566
TRHDE-AS1,0.0
EPHA8,0.008647473
EPHA7,-5.40755e-05
EPHA6,-1.18390535e-05
EPHA5,2.569045e-06
EPHA4,3.5377332e-07
EPHA3,1.3274112e-05
EPHA2,0.0036054067
EPHA1,0.0002311681
LSMEM1,0.0
LSMEM2,0.0
ZMYM1,0.0
PBOV1,0.0
OR4S1,2.2276152e-08
OR4S2,2.0976124e-06
CLUAP1,0.0
KDM6A,0.0
KDM6B,0.0
VAMP1,0.0
ZGLP1,0.0
COL9A2,-0.00014952582
CHST13,-1.7499889e-07
COL9A1,-0.00021055914
CC2D2A,0.0
FAM225B,0.0
CHST12,-3.9249466e-07
PRTG,0.0
LIMD2,0.0
VAMP5,0.0
VAMP4,0.0
GLB1L2,0.0
GLB1L3,0.0
PAPPA2,0.0
RNF157,0.0
ARHGAP11A,0.0
ARHGAP11B,0.0
MIR125A,0.0
ARL9,0.0
ARL1,0.0
ARL3,0.0
ARL2,0.0
ARL6,0.0
CRCT1,0.0
RRM2,0.00095398293
RRM1,0.01672503
PSENEN,-2.0023273e-05
ZC3H12A,0.0
ZC3H12B,0.0
TSR1,0.0
TSR3,0.0
TSR2,0.0
TH,-0.00022306685
TF,0.019067664
TG,0.0016515856
NWD2,0.0
NAGS,0.0001445256
MLXIPL,-0.00021053769
TXNL1,0.0
TAPBPL,0.0
NAGA,-0.00011870682
NAGK,0.00063909916
CYP4A11,0.0
FOLH1B,0.0
AP4S1,-7.838287e-06
CYP3A5,-2.9438555e-05
CARTPT,0.0
PGAP1,2.0016791e-06
PGAP3,0.0
PGAP2,0.0
THBS2,-0.038482685
WLS,0.0
MFAP5,0.0
MFAP4,0.0
MFAP3,0.0
MFAP2,0.0
MFAP1,0.0
SRSF12,0.0
OTX2,0.0
OFD1,0.0
HBS1L,-0.0009823428
ZFYVE21,0.0
SULT1E1,-3.999219e-05
SLC17A8,4.4676813e-06
GYPB,-1.0105291e-08
GYPC,5.834229e-06
GYPE,0.0
SLC17A9,0.0
SNAP25,-0.0029333201
RAX2,0.0
SNAP23,-0.00030903323
LITAF,5.555604e-05
SNAP29,-2.841492e-05
PIDD1,-5.985792e-05
C11orf49,0.0
C11orf40,0.0
C11orf42,0.0
C11orf44,0.0
C11orf45,0.0
TNFSF13,-7.47243e-05
TNFSF12,0.0
TNFSF11,0.0032100175
TNFSF10,0.057695862
DIRAS1,0.0
DIRAS3,0.0
BBOX1,0.0007327441
TNFSF18,0.0
SFXN4,0.0
RASA4B,2.8558081e-06
SFXN2,0.0
SFXN3,0.0
SFXN1,0.0
CRYBA2,0.0
CRYBA1,0.0
TAS2R1,-2.8992788e-05
CRYBA4,0.0
CCT8,0.0
RWDD2A,0.0
RWDD2B,0.0
CCT2,0.0
CCT3,0.0
LNX1,0.0
CCT7,0.0
CCT4,0.0
CCT5,0.0
LINC00525,0.0
LINC00523,0.0
ARL13B,0.0
ARL13A,0.0
TICRR,0.0
MC3R,4.3244658e-05
SWI5,0.0
UBALD1,0.0
UBALD2,0.0
RPL23AP82,0.0
GFM1,0.0
GFM2,0.0
RIPPLY3,0.0
RIPPLY2,0.0
CROT,0.0
SLC4A5,8.028821e-05
SLC4A4,-0.0015343582
SLC4A7,0.0
SLC4A1,6.077359e-06
SLC4A3,0.0
SLC4A2,-0.002979704
DCTN2,5.0911593e-05
DCTN3,-0.0017303325
DCTN1,-5.3368298e-05
DCTN6,-0.002011785
SLC4A8,0.0
DCTN4,-0.0039631124
DCTN5,-0.02760267
KCMF1,0.0
ASPA,3.6091687e-06
CIITA,0.0011923647
ASPN,0.0
ASPH,-8.20759e-06
ERC1,1.0058916e-05
ERC2,0.0
BROX,0.0
PLCL2,0.0
PLCL1,-0.00024592737
FAM86B1,0.0
MXRA5,0.0
MXRA7,0.0
UBE2V1,0.0075338776
UBE2V2,0.000100763886
CMBL,0.0
ZNF880,5.151396e-05
ZNF883,0.0
ZNF888,0.0098414775
SSTR1,0.17076178
SSTR3,0.00028193378
SSTR2,0.0025106047
SSTR5,0.14588676
SSTR4,0.014912721
LDLRAP1,0.002749646
IGSF8,0.0
IGSF9,0.0
TRAK2,-2.4286175e-05
IGSF5,-5.1742365e-05
IGSF6,0.0
IGSF1,0.0
IGSF3,0.0
CTNNB1,0.0013707723
MOB1A,0.0
MOB1B,0.0
CRYL1,6.603841e-07
ILVBL,0.0
TINCR,0.0
ITGB1,0.0038652795
ITGB3,0.003759655
LRRC7,0.0
ITGB5,0.0012050734
ITGB4,0.00017923965
ITGB7,0.00707288
ITGB6,-0.0010044305
ITGB8,-0.00067861634
CDK19,0.0
ATN1,0.0
WNK4,0.0
TOB1,0.0
MYOD1,0.008575473
TNIP2,0.0
LCE4A,0.0
NR2C1,0.0
KCNA10,0.0
AICDA,4.118892e-06
MIR31,0.0
MIR32,0.0
MAT1A,0.004439583
CDK17,0.0
MAN1B1,0.00040016053
TMEM255A,0.0
LBP,5.2520314e-05
LBR,5.6932644e-05
RAN,3.0366631e-05
CFAP61,0.0
FGR,-0.00015872497
USP35,0.0
SHMT1,-3.8556576e-05
RPE65,0.00056581484
LBH,0.0
FGG,-0.0022206958
FGA,-0.00017400271
FGB,-0.00095172494
PLD4,-0.00035838428
EXT2,7.210797e-09
IMP4,0.0
MORN4,0.0
ATP1B4,0.15551801
ACIN1,0.0
ATP1B2,-0.0498365
ATP1B3,-0.25447056
POU5F1P4,0.0
ATP1B1,0.025473347
TFB1M,0.0
LY96,-0.0025552488
SERF2-C15ORF63,0.0
PLD2,-0.16245343
NOS1AP,-0.0001638351
TSEN15,0.0
PLD3,0.0024648171
ALDH5A1,0.00010473094
SPTY2D1,0.0
TCTA,0.0
SNX3,-0.00070897274
SNX2,3.2081432e-05
SNX1,-1.4063509e-06
SNX7,0.0
SNX6,-4.36687e-05
SNX5,7.3893985e-05
SNX4,2.1328622e-06
SNX9,2.4767002e-07
SNX8,0.0
CASD1,0.0
RUNX3,1.0777136e-05
KHSRP,0.0
TIMELESS,0.0
PHKG2,-0.0072330143
NRTN,0.0
ORAI2,-3.7347132e-07
ORAI3,4.090927e-05
ORAI1,0.0024957706
STH,0.0
GPX3,0.014348337
DLAT,0.00018501458
UHRF1BP1L,0.0
C12orf29,0.0
KRT8P41,0.0
RNASEH2A,0.0
RNASEH2C,0.0
RNASEH2B,0.0
MAOB,-0.00023046766
MAOA,-0.0030536442
NEIL1,0.0
NEIL3,0.0
NEIL2,0.0
HNRNPR,0.0
CLYBL,0.0
AHI1,0.0
FABP6,1.1373003e-05
FABP7,-4.0032473e-06
PGAM4,-0.0016481194
PGAM5,3.3554606e-05
PGAM2,-4.7153742e-05
FABP3,1.0893021e-05
FANCD2,0.0
FABP1,8.1422884e-05
AKR1C4,0.024400957
GABRA4,-0.000104823215
MESP2,0.0
GABRA6,-0.0005892726
GABRA1,0.002510233
AKR1C1,0.028124852
GABRA3,0.009321332
FABP9,0.0
SNCAIP,-0.00026094168
OLMALINC,0.0
P2RY6,0.16294366
C1QBP,0.0
GRIA2,0.014332528
RNF5P1,0.0
GRIA3,0.0268967
FASN,-3.9256363e-05
GRIA1,0.0020345654
ZNF75D,0.0
DOCK4,5.499825e-05
EP300,-0.001955501
TAAR5,-0.023414675
TAAR6,-0.009983212
TAAR1,-0.02906283
TAAR2,-0.01302719
DIS3L,0.0
TAAR9,-0.0009399764
TAAR8,-0.036116276
SMEK1,0.0
NEU4,-1.2902363e-05
RCE1,3.8294334e-06
NEU1,-1.5122395e-05
NEU2,-1.6250598e-05
NEU3,-0.00010344623
UVSSA,0.0
OR5I1,1.5682164e-07
SPANXA2,0.0
SCN9A,0.00016972676
VSTM5,0.0
VSTM4,0.0
VSTM1,0.0
OPRL1,-0.0027866631
RAD54B,0.0
RAD54L,0.0
MED10,0.0
MED11,0.0
ABCB1,-0.00072655524
MED13,-0.0004263879
MED14,0.001353793
ABCB6,-0.00014424199
ABCB5,-0.00060219783
MED17,-1.4164953e-05
MED18,0.0
MED19,0.0
ABCB9,-0.0010443748
ABCB8,1.3876893e-06
EEF1B2,0.0
UBAP2L,0.0
SLC9A3,0.08656555
TLX1,0.0
TLX2,0.0
TLX3,0.0
ADH1C,-0.0009784423
ADH1B,6.8945476e-05
ADH1A,-0.00023723667
MUSK,0.0
PMAIP1,-0.000105246436
KIAA1257,0.0
JUN,0.05813641
MLEC,0.0
SESTD1,0.0
IST1,0.00024286097
SLC30A9,0.0
SLC30A8,0.0
SLC30A5,0.0
SLC30A4,0.0
SLC30A7,0.0
SLC30A6,0.0
SLC30A1,0.0037949525
SLC30A3,0.0
SLC30A2,0.0
SNRNP200,0.0
MT1HL1,2.832412e-06
GADD45A,0.11619796
GADD45B,-0.004577634
EML1,0.0
EML6,0.0
LOC344967,0.0
EML4,2.7318021e-05
GADD45G,0.00013856546
SCNN1D,0.0
ZYG11B,0.0
ZYG11A,0.0
KCNT2,0.0
SPEF1,0.0
HLA-DPB1,-0.0021488683
HLA-DPB2,0.0
SPEF2,0.0
SCN1A,0.00059788267
KAAG1,0.0
RSPO3,-3.2703745e-05
RSPO2,-0.00043785
RSPO1,-5.627127e-05
CNN1,0.0
CNN3,0.0
RSPO4,-0.045027297
ZNF273,-1.0973466e-05
ZNF277,0.0
ZNF276,0.0
ZNF275,0.00013291529
ZNF274,-0.00029835218
CHAC2,-2.2572377e-07
CHAC1,5.39688e-05
KCNV1,0.0
ARHGEF37,0.0
PLGRKT,0.0
FAM98A,0.0
XKR8,0.0
ITGA10,2.3244264e-05
ITGA11,0.00028414867
EIF5B,0.0
CTXN1,0.0
CTXN3,0.0
CCKBR,-0.002128664
MAML2,-0.005785613
MAML3,-0.0020717215
MAML1,0.00015099312
EFR3B,0.0
IRGM,-0.0010799172
TUBB8,0.004453016
TUBB6,-0.0018498864
TUBB3,-0.15665898
TUBB1,0.0026275844
HERC1,0.0
HERC3,0.0
HERC2,0.0
HERC5,0.0
HERC4,0.0
HERC6,0.0
C19orf73,0.0
APTX,0.0
SH3BGRL3,0.0
SH3BGRL2,0.0
PEX5L,0.0
C17orf58,0.0
SLCO2B1,0.0
C17orf50,0.0
PRR34,0.0
PRR35,0.0
PRR36,0.0
CD53,0.0
MKNK2,0.0054179733
LCLAT1,-3.5301357e-06
ODF3B,0.0
B3GNT9,0.0
OLFM3,0.0
OLFM2,0.0
OLFM1,0.0
OLFM4,0.0
RAF1,0.029557453
DRAM1,0.0
DRAM2,0.0
LINC00052,0.0
IFNB1,0.1473876
RPL13A,0.00033098453
BEAN1,-0.054536708
BCL7C,0.0
CD58,0.015871001
BCL7A,0.0
SCP2,0.00031355763
EFNA5,-0.000386607
EFNA4,-0.001991272
EFNA3,-0.00124995
EFNA2,0.008242771
EFNA1,-0.0011192797
DDX25,0.0
OSBP2,0.0
LRP2,-0.00050023367
LRP3,0.0
LRP1,2.7894625e-06
LRP6,-0.05455763
LRP4,0.0
LRP5,0.024823407
LRP8,0.0
TEX29,0.0
HLA-DOA,-0.00066133647
HLA-DOB,-3.23801e-05
DDX24,0.0
CALR3,0.0
STIM1,0.00094264036
STIM2,7.077169e-06
ANTXR1,0.03730274
ANTXR2,0.00022311405
OR51S1,2.0715082e-07
MAP2,0.0
C8A,0.0042588217
C8B,0.00051026244
MAP6,0.0
MAP7,0.0
MAP4,0.0
C8G,3.7591988e-07
TEAD3,0.0
TEAD2,0.0
TEAD1,0.0
MAP9,0.0
C1orf185,0.0
TEAD4,0.0
PTPN22,0.0
PTPN23,0.0
FAM180B,0.0
PTPN21,0.0
PLEKHF1,0.0
PLEKHF2,0.0
CHIT1,0.00027155873
APEX1,0.0
APEX2,0.0
SERPINI1,0.0
SERPINI2,0.0
SPOCD1,0.0
FANK1,0.0
KMT2C,-5.0830957e-05
KMT2B,-5.4288637e-05
KMT2A,-0.0015733629
ESRRA,0.0
KMT2E,0.00017637851
ESRRB,0.0
